,id,sentiment,sentence,ticker,call_title,speaker,call_section,call_datetime,call_date,call_time
99,870,,So we're super excited about that.,CRM,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",Marc Benioff,answer,2019-08-22 17:00:00,2019-08-22,17:00:00
100,3025,,"The install base of Pascal has a very, very little notebook in it.",NVDA,"NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET",Jen-Hsun Huang,answer,2019-08-15 17:30:00,2019-08-15,17:30:00
101,2402,,"That’s helpful, thanks.",IVZ,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",Patrick Davitt,question,2019-10-23 09:00:00,2019-10-23,09:00:00
102,4285,," Hi, Erinn.",UAA,"Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET",Patrik Frisk,answer,2019-11-04 08:30:00,2019-11-04,08:30:00
103,1718,," I think it's really hard to call that now, Joe, partially because you also need to figure out what the trucking industry is going to be like i.e.",GM,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",Dhivya Suryadevara,answer,2019-10-29 10:00:00,2019-10-29,10:00:00
104,2444,,Real estate continues to be a major driver of opportunity for the firm overall.,IVZ,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",Loren Starr,answer,2019-10-23 09:00:00,2019-10-23,09:00:00
105,4344,,And this has been an evolution over the last two years.,UAA,"Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET",Patrik Frisk,answer,2019-11-04 08:30:00,2019-11-04,08:30:00
106,4187,,"To this effect, we began responding back in July of 2017 to their request for documents and information.",UAA,"Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET",David Bergman ,presentation,2019-11-04 08:30:00,2019-11-04,08:30:00
107,2237,,"Good morning, folks.",IVZ,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",Brian Bedell,question,2019-10-23 09:00:00,2019-10-23,09:00:00
108,1140,,"Power Portfolio orders were down 54% reported and down 34% organically, largely driven by steam power system down 49% due to a non-repeat of a large nuclear equipment supply contract.",GE,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",Jamie Miller,presentation,2019-10-30 08:00:00,2019-10-30,08:00:00
109,1596,,"They were in constant contact with us throughout the work stoppage and ensuring as they would be ready for a prompt, safe restart once the new contract was ratified.",GM,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",Mary Barra,presentation,2019-10-29 10:00:00,2019-10-29,10:00:00
110,2903,,These drivers are one of the largest reasons why we see that growth in our gross margin.,NVDA,"NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET",Colette Kress,answer,2019-08-15 17:30:00,2019-08-15,17:30:00
111,2166,,I think that's a fourth quarter event.,IVZ,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",Ken Worthington,question,2019-10-23 09:00:00,2019-10-23,09:00:00
112,1684,,"Next, I want to briefly talk about the impact of our new labor agreement.",GM,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",Dhivya Suryadevara,presentation,2019-10-29 10:00:00,2019-10-29,10:00:00
113,2179,,"In terms of the $501 million, that number is net of investments.",IVZ,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",Loren Starr,answer,2019-10-23 09:00:00,2019-10-23,09:00:00
114,3976,,"It varies from quarter-to-quarter, from geography-to-geography, from the year-to-year.",TWTR,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",Ned Segal,answer,2019-10-24 08:00:00,2019-10-24,08:00:00
115,4865,,"The remainder of the expected reduction in our allowance predominantly related to the increase in collateral value of residential mortgage loans, which were written down significantly below current recovery value during the last credit cycle.",WFC,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",John Shrewsberry,presentation,2019-10-15 11:00:00,2019-10-15,11:00:00
116,4539,,"We have a larger amount of door openings in Q4, both partner and own doors.",UAA,"Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET",David Berman,answer,2019-11-04 08:30:00,2019-11-04,08:30:00
117,2197,,So look what we think are fundamental strengths of our organization.,IVZ,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",Marty Flanagan,answer,2019-10-23 09:00:00,2019-10-23,09:00:00
118,5097,," Hey, guys, thanks for taking my question.",WFC,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",Saul Martinez,question,2019-10-15 11:00:00,2019-10-15,11:00:00
119,3189,,"Lapping 4% comp sales growth in Q4 of last year, our U.S. business delivered an impressive 6% comp sales growth in Q4 of this year, driven equally by transactions and average ticket.",SBUX,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",Pat Grismer,presentation,2019-10-30 16:30:00,2019-10-30,16:30:00
120,4276,,Your line is now open.,UAA,"Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET",Operator,operator_instruction,2019-11-04 08:30:00,2019-11-04,08:30:00
121,694,,Turning to our outlook for operating margins we now expect FY 2020 non-GAAP operating margins to be down approximately 50 basis points year-over-year.,CRM,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",Mark Hawkins,presentation,2019-08-22 17:00:00,2019-08-22,17:00:00
122,3315,,Thank you.,SBUX,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",Katherine Fogertey,question,2019-10-30 16:30:00,2019-10-30,16:30:00
123,1852,, I appreciate that you think our core franchise is very strong.,GM,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",Mary Barra,answer,2019-10-29 10:00:00,2019-10-29,10:00:00
124,2142,,I think the path to positive is going to be a function of some other things that are – some within our control and some without of our control.,IVZ,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",Loren Starr,answer,2019-10-23 09:00:00,2019-10-23,09:00:00
125,2270,,"We think January 1st, we'll be on our front feet and full steam ahead and we anticipate seeing higher gross sales on the back of that.",IVZ,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",Marty Flanagan,answer,2019-10-23 09:00:00,2019-10-23,09:00:00
126,4700,,"Relative to all the enacted tariff policies that are out there with List 3 and List 4A and 4B, all of that's considered in our outlook and we feel like we're in a really good spot.",UAA,"Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET",David Bergman,answer,2019-11-04 08:30:00,2019-11-04,08:30:00
127,2738,,How are you thinking about Switch within that?,NVDA,"NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET",C.J. Muse,question,2019-08-15 17:30:00,2019-08-15,17:30:00
128,1477,,"But in the near term, this team's focused on making sure, we deliver better performance, we have more options, long term.",GE,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",Larry Culp,answer,2019-10-30 08:00:00,2019-10-30,08:00:00
129,1909,,People have till the end of the year and find out for that.,GM,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",Mary Barra,answer,2019-10-29 10:00:00,2019-10-29,10:00:00
130,4308,," Great, thank you both for that response.",UAA,"Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET",Erinn Murphy,question,2019-11-04 08:30:00,2019-11-04,08:30:00
131,4489,,"And then, as we've mentioned on many of our previous calls, we continue to work towards stepping down our mix of off-price channel, and that's something that we'll continue to do as we step into 2020.",UAA,"Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET",David Bergman,answer,2019-11-04 08:30:00,2019-11-04,08:30:00
132,4999,, Okay.,WFC,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",Matt O'Connor,question,2019-10-15 11:00:00,2019-10-15,11:00:00
133,1710,,"From a timing perspective, even though we pull forward in 2019, we still think we can achieve that.",GM,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",Dhivya Suryadevara,answer,2019-10-29 10:00:00,2019-10-29,10:00:00
134,116,,We will now begin the question-and-answer session.,CMG,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",Operator,operator_instruction,2019-10-22 16:30:00,2019-10-22,16:30:00
135,4697,," Right now, we're in a very good position.",UAA,"Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET",David Bergman,answer,2019-11-04 08:30:00,2019-11-04,08:30:00
136,645,,Global partner certifications are up 40% year-over-year.,CRM,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",Keith Block,presentation,2019-08-22 17:00:00,2019-08-22,17:00:00
137,3752,,"Let me give you a couple of examples, which can help them come to life.",TWTR,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",Ned Segal,answer,2019-10-24 08:00:00,2019-10-24,08:00:00
138,3679,,We’ve talked for quite some time about how our focus on increasing relevance and ease-of-use will compound into sustainable growth.,TWTR,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",Jack Dorsey,presentation,2019-10-24 08:00:00,2019-10-24,08:00:00
139,2097,,And we’d expect net flows to improve as we complete all phases of the sales integration work through this year and into 2020.,IVZ,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",Loren Starr,presentation,2019-10-23 09:00:00,2019-10-23,09:00:00
140,3444,,And so the work that Belinda and Leo and our great China leadership team did this year in many ways was anchored around taking a big step forward in the digital flywheel.,SBUX,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",Kevin Johnson,answer,2019-10-30 16:30:00,2019-10-30,16:30:00
141,2316,,"And then maybe if we turn to capital for a second, so you've done two forwards over the last two quarters.",IVZ,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",Ryan Bailey,question,2019-10-23 09:00:00,2019-10-23,09:00:00
142,4300,,"First of all, big picture, we know that great brands endure.",UAA,"Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET",Kevin Plank,answer,2019-11-04 08:30:00,2019-11-04,08:30:00
143,4844,,We continue to have strong card usage with credit card purchase volume up 5% from a year ago and debit card purchase volume up 6% from a year ago.,WFC,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",John Shrewsberry,presentation,2019-10-15 11:00:00,2019-10-15,11:00:00
144,4375,,It's taught us a lot.,UAA,"Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET",Patrik Frisk,answer,2019-11-04 08:30:00,2019-11-04,08:30:00
145,3369,,We're also continuing to see a slower overall growth rate in the economy.,SBUX,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",Pat Grismer,answer,2019-10-30 16:30:00,2019-10-30,16:30:00
146,4623,,Our next question comes from Omar Saad with Evercore ISI.,UAA,"Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET",Operator,operator_instruction,2019-11-04 08:30:00,2019-11-04,08:30:00
147,1213,,"In summary, we continue to focus on reducing risk across this portfolio.",GE,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",Jamie Miller,presentation,2019-10-30 08:00:00,2019-10-30,08:00:00
148,1232,,"Reflecting on three quarters of results, many of the trends highlighted in the second quarter still hold.",GE,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",Larry Culp,presentation,2019-10-30 08:00:00,2019-10-30,08:00:00
149,4040,,You may now disconnect.,TWTR,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",Operator,operator_instruction,2019-10-24 08:00:00,2019-10-24,08:00:00
150,3619,,"Just wanted to quickly touch a bit more on some of those key drivers that you talked about in the U.S. And I guess specifically, as you kind of think about beverage, the in-store experience as well as digital looking ahead, just anything incremental you could say about that leverage pipeline.",SBUX,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",Dennis Geiger,question,2019-10-30 16:30:00,2019-10-30,16:30:00
151,2490,," I guess to clarify on the performance, I'm looking at Slide 14 and I look at the UK on the one, three and five year numbers.",IVZ,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",Dan Fannon,question,2019-10-23 09:00:00,2019-10-23,09:00:00
152,608,,And let me know what you think at Dreamforce.,CRM,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",Marc Benioff,presentation,2019-08-22 17:00:00,2019-08-22,17:00:00
153,1676,,"Factoring in all of this, our updated 2019 EPS diluted adjusted outlook is in the range of $4.50 to $4.80.",GM,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",Dhivya Suryadevara,presentation,2019-10-29 10:00:00,2019-10-29,10:00:00
154,1953,,Has there been any sort of discussions with the union in the future on how to deal with these plans that could potentially beyond necessary?,GM,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",Dan Levy,question,2019-10-29 10:00:00,2019-10-29,10:00:00
155,108,,"For Q4, we expect underlying effective tax rate to be in the 26% to 29% range, though it may vary based on discrete items as well as any stock option exercises.",CMG,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",Jack Hartung,presentation,2019-10-22 16:30:00,2019-10-22,16:30:00
156,5,,Please go ahead.,CMG,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",Operator,operator_instruction,2019-10-22 16:30:00,2019-10-22,16:30:00
