call_datetime,base_date,base_day_of_week,call_date,call_section,call_time,call_title,id,next_date,sentence,sentiment,speaker,ticker
2019-10-24 08:00:00,2019-10-23 00:00:00,2.0,2019-10-24,answer,08:00:00,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",3792,2019-10-24,"So these are opportunities that are at best for us, but events are - they continue to be a driver when we think about ways that we’re adding people to the service.",,Ned Segal,TWTR
2019-10-24 08:00:00,2019-10-23 00:00:00,2.0,2019-10-24,presentation,08:00:00,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",3732,2019-10-24,We remain confident in the fundamental strength of Twitter and believe we are focused on the right priorities across the company.,,Ned Segal,TWTR
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,question,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1546,2019-10-30,"And then Larry, following up on your comment earlier about an uncertain macro environment, where do you think you're really seeing that in the business?",,Josh Pokrzywinski,GE
2019-10-15 11:00:00,2019-10-14 00:00:00,0.0,2019-10-15,answer,11:00:00,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",4918,2019-10-15," Hi, John.",,Allen Parker,WFC
2019-10-15 11:00:00,2019-10-14 00:00:00,0.0,2019-10-15,answer,11:00:00,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",5010,2019-10-15," Yes, I don't have a crisp answer for you only because it appears everywhere.",,John Shrewsberry,WFC
2019-10-29 10:00:00,2019-10-28 00:00:00,0.0,2019-10-29,question,10:00:00,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",2025,2019-10-29,So is that something that you could fact out for the street as we go into 2020 and 2021?,,Chris McNally,GM
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,presentation,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1070,2019-10-30,"The opportunities at GE are endless, which is why the second change, our strategy reviews, is so important.",,Larry Culp,GE
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,presentation,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1078,2019-10-30,"Jamie, I'll turn it over to you.",,Larry Culp,GE
2019-10-29 10:00:00,2019-10-28 00:00:00,0.0,2019-10-29,presentation,10:00:00,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",1625,2019-10-29,"As we execute our turnaround plan for international operations, we continue to take decisive steps to achieve sustainable profitability in every market we participate and cease operations that are not.",,Mary Barra,GM
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,answer,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1381,2019-10-30,That's why referenced the Florence facility event a few weeks ago.,,Larry Culp,GE
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,presentation,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1121,2019-10-30,"In line with our ongoing goal to reduce our reliance on short-term funding, average short-term funding was $4.3 billion this quarter, which was flat to the second quarter and down from $11.6 billion in the third quarter of 2018.",,Jamie Miller,GE
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,presentation,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2048,2019-10-23,"As a reminder, this conference call and the related presentation may include forward-looking statements, which reflect management's expectation about future events and overall operating plans and performance.",,Unidentified Company Representative,IVZ
2019-10-24 08:00:00,2019-10-23 00:00:00,2.0,2019-10-24,answer,08:00:00,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",3948,2019-10-24,"On the service, we intend to continue to look for opportunities to increase our transparency and then look broadly at the role of political advertising on the service and where we can improve it.",,Jack Dorsey,TWTR
2019-10-15 11:00:00,2019-10-14 00:00:00,0.0,2019-10-15,presentation,11:00:00,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",4855,2019-10-15,All of our commercial and consumer real estate portfolios were in a net recovery position in the third quarter.,,John Shrewsberry,WFC
2019-10-24 08:00:00,2019-10-23 00:00:00,2.0,2019-10-24,answer,08:00:00,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",3878,2019-10-24,"Thanks, Justin.",,Jack Dorsey,TWTR
2019-10-29 10:00:00,2019-10-28 00:00:00,0.0,2019-10-29,operator_instruction,10:00:00,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",1925,2019-10-29, Your next question comes from a line of Dan Levy with Credit Suisse.,,Operator,GM
2019-10-15 11:00:00,2019-10-14 00:00:00,0.0,2019-10-15,presentation,11:00:00,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",4786,2019-10-15,The first mortgage loan portfolio increased $4.2 billion from the prior quarter driven by $19.3 billion of originations held for investment and the purchase of $1 billion of loans as a result of our exercising service cleanup calls to terminate over 20 pre-2008 securitizations.,,John Shrewsberry,WFC
2019-10-24 08:00:00,2019-10-23 00:00:00,2.0,2019-10-24,operator_instruction,08:00:00,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",3738,2019-10-24,Please go ahead.,,Operator,TWTR
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,answer,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1409,2019-10-30, Yeah.,,Jamie Miller,GE
2019-10-15 11:00:00,2019-10-14 00:00:00,0.0,2019-10-15,answer,11:00:00,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",4880,2019-10-15,That with a range of assumptions about loans and deposits probably gets us to down low-to-mid single digits in net interest income.,,John Shrewsberry,WFC
2019-10-24 08:00:00,2019-10-23 00:00:00,2.0,2019-10-24,answer,08:00:00,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",4024,2019-10-24,"It's a place where we know that there is millions of small businesses throughout the service, where we could help them more in reaching our customers on Twitter.",,Jack Dorsey,TWTR
2019-10-29 10:00:00,2019-10-28 00:00:00,0.0,2019-10-29,answer,10:00:00,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",1807,2019-10-29,"And as you can see in the quarter, with the net majors mechanisms that I just talked about, we have grown share for both light duties as well as heavy duties.",,Dhivya Suryadevara,GM
2019-10-15 11:00:00,2019-10-14 00:00:00,0.0,2019-10-15,presentation,11:00:00,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",4833,2019-10-15,"We currently expect our 2019 expenses to be approximately $53 billion, which is at the top end of our $52 to $53 billion target range.",,John Shrewsberry,WFC
2019-10-24 08:00:00,2019-10-23 00:00:00,2.0,2019-10-24,presentation,08:00:00,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",3730,2019-10-24,"As in prior quarters, our guidance reflects the most likely range of outcomes based on our current visibility.",,Ned Segal,TWTR
2019-10-29 10:00:00,2019-10-28 00:00:00,0.0,2019-10-29,question,10:00:00,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",1815,2019-10-29,Should we expect mix to get richer over the next several months as you try to kind of manage the inventory situation?,,Itay Michaeli,GM
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,answer,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2159,2019-10-23,"So that's really for I think the gross sales side and where that demand and performance, where we have that strong performance kind of intersects.",,Greg McGreevey,IVZ
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,question,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2404,2019-10-23,Is that related to the rationalization process?,,Patrick Davitt,IVZ
2019-10-24 08:00:00,2019-10-23 00:00:00,2.0,2019-10-24,presentation,08:00:00,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",3669,2019-10-24,"We’re making these forward-looking statements based on information available to us as of today, and we disclaim any duty to update them later unless required by law.",,Krista Bessinger,TWTR
2019-10-29 10:00:00,2019-10-28 00:00:00,0.0,2019-10-29,question,10:00:00,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",1715,2019-10-29," Okay, and then I know that you said recovery a volume next year is dependent on the market and as you noted, you're running all out on the trucks.",,Joseph Spak,GM
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,presentation,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2105,2019-10-23,"If you’ll recall, we have been projecting to achieve run rate net expense synergies of $475 million by the end of the first quarter of 2021.",,Loren Starr,IVZ
2019-10-24 08:00:00,2019-10-23 00:00:00,2.0,2019-10-24,question,08:00:00,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",3910,2019-10-24,"And then you highlighted the dynamic between MAP pricing and video pricing, but if video becomes a bigger portion of the mix and people get more familiarity with it.",,Eric Sheridan,TWTR
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,question,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1424,2019-10-30," Good morning, guys.",,Andrew Kaplowitz ,GE
2019-10-15 11:00:00,2019-10-14 00:00:00,0.0,2019-10-15,question,11:00:00,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",4992,2019-10-15," Okay, and I was kind of thinking 250 is broadly speaking, but that is helpful.",,Matt O'Connor,WFC
2019-10-15 11:00:00,2019-10-14 00:00:00,0.0,2019-10-15,answer,11:00:00,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",5117,2019-10-15,"In response to that criticism, which of course we accepted over the last six months, we re-coupled our efforts with regard to trying to satisfy their expectations, and I made clear, I know Charlie will as well that the entire Wells Fargo team must continue to act assertively and decisively to meet the regulators expectations going forward.",,Allen Parker,WFC
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,answer,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1406,2019-10-30,We'll see that.,,Larry Culp,GE
2019-10-24 08:00:00,2019-10-23 00:00:00,2.0,2019-10-24,answer,08:00:00,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",3977,2019-10-24,"It is not an area where we've seen as much strength in the recent past, as we continue to work to come out with a new version of it, we think that that will give us, not just a better opportunity around mobile application promotion, but also around more direct response advertising more broadly because the same work in helping people launch campaigns faster, around doing better targeting, around more compelling formats and ultimately fewer impressions to realize their objectives are the same things that should help with more down the funnel advertising.",,Ned Segal,TWTR
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,answer,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2618,2019-10-23, Yes.,,Marty Flanagan,IVZ
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,answer,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2374,2019-10-23,I think related to that particular platform that you're talking about our exposures probably less than $0.5 billion.,,Loren Starr,IVZ
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,presentation,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1011,2019-10-30,"With that, I'll hand the call over to Larry.",,Steve Winoker,GE
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,question,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2241,2019-10-23,"For example, the any kind of back office arrangement on custody fund accounting in mid-office if that's in process for the combined organization, in any thoughts on how much product rationalization has contributed to the $500 million and in any future rationalization that might be planned from that?",,Brian Bedell,IVZ
2019-10-24 08:00:00,2019-10-23 00:00:00,2.0,2019-10-24,presentation,08:00:00,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",3682,2019-10-24,This is an incredibly strong foundation to build upon.,,Jack Dorsey,TWTR
2019-10-29 10:00:00,2019-10-28 00:00:00,0.0,2019-10-29,question,10:00:00,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",1759,2019-10-29,"It looks like it's only targeting about 2,000 workers, but based on sort of what I’ve been able to dig up, it seems like half of your workers are senor, meaning they're getting defined benefit, pensions and natural attrition on an annual basis is about 2,000 workers.",,John Murphy,GM
2019-10-15 11:00:00,2019-10-14 00:00:00,0.0,2019-10-15,presentation,11:00:00,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",5159,2019-10-15,Take care.,,Allen Parker,WFC
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,answer,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1550,2019-10-30," Josh your -- if we just take those in reverse order, I would say that you're right.",,Larry Culp,GE
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,answer,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1364,2019-10-30,"You don't see it so much in these equipment and service numbers, but I think as we go into 2020, you're going to see improved margin and cash performance from these businesses ex the legacy Alstom-related issues.",,Larry Culp,GE
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,answer,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1416,2019-10-30,"But then when you start to think about the $1 billion this quarter, we are seeing a lower impact of the supply chain finance transition than we expected.",,Jamie Miller,GE
2019-10-24 08:00:00,2019-10-23 00:00:00,2.0,2019-10-24,answer,08:00:00,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",3766,2019-10-24,"Secondly, you asked about expenses and although it’s too early to talk about 2020, I just point back to some of the comments in the letter and in our opening remarks where we look at the things that we saw this quarter, both the DAU growth and the issues on the revenue product side and they really reinforce our strategy.",,Ned Segal,TWTR
2019-10-29 10:00:00,2019-10-28 00:00:00,0.0,2019-10-29,question,10:00:00,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",1848,2019-10-29,"And just, I wanted to have a couple questions on Corvette.",,Adam Jonas,GM
2019-10-24 08:00:00,2019-10-23 00:00:00,2.0,2019-10-24,answer,08:00:00,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",3979,2019-10-24,This is a combination of things where sometimes it's one event comps against another one like the Men's World Cup in '18 versus the Women's World Cup in '19.,,Ned Segal,TWTR
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,answer,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2332,2019-10-23,So that priority is still exists.,,Greg McGreevey,IVZ
