|id|Sentiment|sentence|ticker|call_title|speaker|call_section
122|3315|3.0|Thank you.|SBUX|Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET|Katherine Fogertey|question
123|1852|5.0| I appreciate that you think our core franchise is very strong.|GM|General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET|Mary Barra|answer
124|2142|2.0|I think the path to positive is going to be a function of some other things that are – some within our control and some without of our control.|IVZ|Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET|Loren Starr|answer
125|2270|4.0|We think January 1st, we'll be on our front feet and full steam ahead and we anticipate seeing higher gross sales on the back of that.|IVZ|Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET|Marty Flanagan|answer
126|4700|5.0|Relative to all the enacted tariff policies that are out there with List 3 and List 4A and 4B, all of that's considered in our outlook and we feel like we're in a really good spot.|UAA|Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET|David Bergman|answer
127|2738|3.0|How are you thinking about Switch within that?|NVDA|NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET|C.J. Muse|question
128|1477|4.0|But in the near term, this team's focused on making sure, we deliver better performance, we have more options, long term.|GE|General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET|Larry Culp|answer
129|1909|3.0|People have till the end of the year and find out for that.|GM|General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET|Mary Barra|answer
130|4308|3.0| Great, thank you both for that response.|UAA|Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET|Erinn Murphy|question
131|4489|2.0|And then, as we've mentioned on many of our previous calls, we continue to work towards stepping down our mix of off-price channel, and that's something that we'll continue to do as we step into 2020.|UAA|Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET|David Bergman|answer
132|4999|3.0| Okay.|WFC|Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET|Matt O'Connor|question
133|1710|4.0|From a timing perspective, even though we pull forward in 2019, we still think we can achieve that.|GM|General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET|Dhivya Suryadevara|answer
134|116|3.0|We will now begin the question-and-answer session.|CMG|Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET|Operator|operator_instruction
135|4697|5.0| Right now, we're in a very good position.|UAA|Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET|David Bergman|answer
136|645|5.0|Global partner certifications are up 40% year-over-year.|CRM|Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET|Keith Block|presentation
137|3752|4.0|Let me give you a couple of examples, which can help them come to life.|TWTR|Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET|Ned Segal|answer
138|3679|4.0|We’ve talked for quite some time about how our focus on increasing relevance and ease-of-use will compound into sustainable growth.|TWTR|Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET|Jack Dorsey|presentation
139|2097|4.0|And we’d expect net flows to improve as we complete all phases of the sales integration work through this year and into 2020.|IVZ|Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET|Loren Starr|presentation
140|3444|5.0|And so the work that Belinda and Leo and our great China leadership team did this year in many ways was anchored around taking a big step forward in the digital flywheel.|SBUX|Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET|Kevin Johnson|answer
141|2316|2.0|And then maybe if we turn to capital for a second, so you've done two forwards over the last two quarters.|IVZ|Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET|Ryan Bailey|question
142|4300|4.0|First of all, big picture, we know that great brands endure.|UAA|Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET|Kevin Plank|answer
143|4844|5.0|We continue to have strong card usage with credit card purchase volume up 5% from a year ago and debit card purchase volume up 6% from a year ago.|WFC|Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET|John Shrewsberry|presentation
144|4375|2.0|It's taught us a lot.|UAA|Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET|Patrik Frisk|answer
145|3369|1.0|We're also continuing to see a slower overall growth rate in the economy.|SBUX|Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET|Pat Grismer|answer
146|4623|3.0|Our next question comes from Omar Saad with Evercore ISI.|UAA|Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET|Operator|operator_instruction
147|1213|2.0|In summary, we continue to focus on reducing risk across this portfolio.|GE|General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET|Jamie Miller|presentation
148|1232|3.0|Reflecting on three quarters of results, many of the trends highlighted in the second quarter still hold.|GE|General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET|Larry Culp|presentation
149|4040|3.0|You may now disconnect.|TWTR|Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET|Operator|operator_instruction
150|3619|3.0|Just wanted to quickly touch a bit more on some of those key drivers that you talked about in the U.S. And I guess specifically, as you kind of think about beverage, the in-store experience as well as digital looking ahead, just anything incremental you could say about that leverage pipeline.|SBUX|Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET|Dennis Geiger|question
151|2490|2.0| I guess to clarify on the performance, I'm looking at Slide 14 and I look at the UK on the one, three and five year numbers.|IVZ|Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET|Dan Fannon|question
152|608|3.0|And let me know what you think at Dreamforce.|CRM|Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET|Marc Benioff|presentation
153|1676|3.0|Factoring in all of this, our updated 2019 EPS diluted adjusted outlook is in the range of $4.50 to $4.80.|GM|General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET|Dhivya Suryadevara|presentation
154|1953|2.0|Has there been any sort of discussions with the union in the future on how to deal with these plans that could potentially beyond necessary?|GM|General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET|Dan Levy|question
155|108|3.0|For Q4, we expect underlying effective tax rate to be in the 26% to 29% range, though it may vary based on discrete items as well as any stock option exercises.|CMG|Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET|Jack Hartung|presentation
156|5|3.0|Please go ahead.|CMG|Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET|Operator|operator_instruction
157|4156|3.0|Third-quarter operating income was $139 million.|UAA|Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET|David Bergman |presentation
158|3857|2.0|So we were down 1% year-over-year in Japan.|TWTR|Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET|Jack Dorsey|answer
159|2665|3.0|A total of 27 RTX Studio models have been announced by major OEMs.|NVDA|NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET|Colette Kress|presentation
160|3861|2.0|So it was more impacted by these MAP issues that other geographies were, so that down 1% is both - up against a tough comp and also more pronounced in its impact from MAP.|TWTR|Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET|Jack Dorsey|answer
161|4765|4.0|While our financial results in the third quarter were impacted by these items, as Allen summarized and we highlight on slide three, we continue to have positive business momentum with strong customer activity.|WFC|Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET|John Shrewsberry|presentation
162|3792|3.0|So these are opportunities that are at best for us, but events are - they continue to be a driver when we think about ways that we’re adding people to the service.|TWTR|Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET|Ned Segal|answer
163|314|3.0| Got it.|CMG|Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET|Jake Bartlett|question
164|3732|4.0|We remain confident in the fundamental strength of Twitter and believe we are focused on the right priorities across the company.|TWTR|Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET|Ned Segal|presentation
165|496|3.0| And our last question today will come from John Tower with Wells Fargo.|CMG|Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET|Operator|operator_instruction
166|1546|2.0|And then Larry, following up on your comment earlier about an uncertain macro environment, where do you think you're really seeing that in the business?|GE|General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET|Josh Pokrzywinski|question
167|4918|3.0| Hi, John.|WFC|Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET|Allen Parker|answer
168|5010|2.0| Yes, I don't have a crisp answer for you only because it appears everywhere.|WFC|Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET|John Shrewsberry|answer
169|440|4.0|So what we've seen is giving people the access through ordering ahead, so that they don't have to get other car is a nice unlock for the Chipotle business so that we don't have to provide the additional complexity of running a traditional drive through.|CMG|Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET|Brian Niccol|answer
170|349|3.0| Yes, it’s going to be about it – it’s very small in the third quarter, Sharon, because it was only in for a few weeks, but it’s going to be in the ballpark of 50 basis points.|CMG|Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET|Jack Hartung|answer
171|2869|3.0|I had two as well, one for Jensen and the other for Colette.|NVDA|NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET|Toshiya Hari|question
172|2025|2.0|So is that something that you could fact out for the street as we go into 2020 and 2021?|GM|General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET|Chris McNally|question
173|1070|4.0|The opportunities at GE are endless, which is why the second change, our strategy reviews, is so important.|GE|General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET|Larry Culp|presentation
174|1078|3.0|Jamie, I'll turn it over to you.|GE|General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET|Larry Culp|presentation
175|359|2.0|Two questions, just one following up on the, I guess menu relation.|CMG|Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET|Jeffrey Bernstein|question
176|1625|3.0|As we execute our turnaround plan for international operations, we continue to take decisive steps to achieve sustainable profitability in every market we participate and cease operations that are not.|GM|General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET|Mary Barra|presentation
177|958|4.0|This past quarter, we added Einstein case routing, so we can route support cases that people have the best skill to provide the best customer experience at the right time.|CRM|Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET|Bret Taylor|answer
178|3376|3.0| Thank you.|SBUX|Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET|Sara Senatore|question
179|1381|3.0|That's why referenced the Florence facility event a few weeks ago.|GE|General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET|Larry Culp|answer
180|1121|2.0|In line with our ongoing goal to reduce our reliance on short-term funding, average short-term funding was $4.3 billion this quarter, which was flat to the second quarter and down from $11.6 billion in the third quarter of 2018.|GE|General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET|Jamie Miller|presentation
181|2048|3.0|As a reminder, this conference call and the related presentation may include forward-looking statements, which reflect management's expectation about future events and overall operating plans and performance.|IVZ|Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET|Unidentified Company Representative|presentation
